08487,084870,99999
08495,084950,99999
08501,085010,99999
08502,085020,99999
08505,085050,99999
08509,085090,99999
08512,085120,99999
08515,085150,99999
08521,085210,99999
08524,085240,99999
08532,085320,99999
08534,085340,99999
08536,085360,99999
08537,085370,99999
08540,085400,99999
08545,085450,99999
08552,085520,99999
08554,085540,99999
08562,085620,99999
08567,085670,99999
08575,085750,99999
08583,085830,99999
08589,085890,99999
08594,085940,99999
10018,100180,99999
10033,100330,99999
10034,100340,99999
10037,100370,99999
10038,100380,99999
10046,100460,99999
10122,101220,99999
10126,101260,99999
10136,101360,99999
10142,101420,99999
10143,101430,99999
10147,101470,99999
10149,101490,99999
10156,101560,99999
10172,101720,99999
10192,101935,99999
10200,102000,99999
10224,102240,99999
10234,102340,99999
10238,102380,99999
10246,102460,99999
10272,102720,99999
10281,102810,99999
10304,103040,99999
10306,103060,99999
10308,103080,99999
10314,103140,99999
10315,103150,99999
10320,103200,99999
10321,103210,99999
10334,103340,99999
10335,103350,99999
10338,103380,99999
10343,103430,99999
10348,103480,99999
10361,106161,99999
10382,103820,99999
10384,103840,99999
10385,103850,99999
10400,104000,99999
10401,104010,99999
10403,104374,99999
10404,104040,99999
10405,104050,99999
10410,104100,99999
10416,104160,99999
10425,104203,99999
10426,104260,99999
10436,104360,99999
10439,104390,99999
10469,104690,99999
10476,104760,99999
10488,104880,99999
10492,104920,99999
10500,105000,99999
10502,105020,99999
10503,105030,99999
10513,105130,99999
10514,105140,99999
10528,106162,99999
10554,105540,99999
10571,105536,99999
10607,106070,99999
10613,106130,99999
10614,106140,99999
10616,106160,99999
10618,106180,99999
10619,106190,99999
10626,106260,99999
10627,106270,99999
10633,106330,99999
10635,106350,99999
10637,106370,99999
10642,106420,99999
10653,106530,99999
10669,106690,99999
10677,106770,99999
10685,106850,99999
10687,106870,99999
10702,107275,99999
10708,107080,99999
10712,107120,99999
10714,106163,99999
10725,108051,99999
10728,107280,99999
10730,107290,99999
10734,107345,99999
10738,107380,99999
10743,107430,99999
10745,101624,99999
10752,107520,99999
10755,107550,99999
10763,107630,99999
10764,107655,99999
10765,107650,99999
10771,107710,99999
10775,107750,99999
10805,108050,99999
10827,108270,99999
10837,108370,99999
10852,108520,99999
10853,108530,99999
10856,108560,99999
10857,108570,99999
10858,108580,99999
10859,108644,99999
10860,108600,99999
10866,108660,99999
10869,108690,99999
10908,109080,99999
10912,109120,99999
10929,109290,99999
10935,109350,99999
10947,109470,99999
10954,109540,99999
10971,109711,99999
11010,110100,99999
11011,110110,99999
11016,110164,99999
11030,110300,99999
11036,110360,99999
11075,110750,99999
11103,113020,99999
11120,111200,99999
11122,111220,99999
11143,111440,99999
11150,111500,99999
11157,111570,99999
11165,111650,99999
11181,110162,99999
11191,111910,99999
11195,110163,99999
11231,112310,99999
11240,112400,99999
11414,114140,99999
11448,114480,99999
11518,115180,99999
11624,116240,99999
11652,116520,99999
11692,116920,99999
11723,117230,99999
11748,117480,99999
11774,117740,99999
11782,117820,99999
11816,118160,99999
11826,118260,99999
11855,119272,99999
11903,119030,99999
11927,119270,99999
11934,119340,99999
11968,119680,99999
11993,119330,99999
12001,120010,99999
12100,121000,99999
12105,121050,99999
12115,121150,99999
12120,121200,99999
12124,121240,99999
12125,121250,99999
12135,121350,99999
12150,121500,99999
12155,121550,99999
12160,121600,99999
12185,121850,99999
12195,121950,99999
12200,122000,99999
12210,122100,99999
12215,122150,99999
12225,122250,99999
12226,122260,99999
12235,122350,99999
12250,122500,99999
12270,122700,99999
12272,122720,99999
12280,122800,99999
12285,122850,99999
12295,122950,99999
12300,123000,99999
12310,123100,99999
12330,123300,99999
12345,123450,99999
12360,123600,99999
12375,123750,99999
12376,123760,99999
12385,123850,99999
12399,123990,99999
12400,123120,99999
12415,124150,99999
12424,124240,99999
12435,124350,99999
12455,124550,99999
12469,124690,99999
12488,124880,99999
12490,124900,99999
12495,124950,99999
12497,124970,99999
12500,125000,99999
12510,125100,99999
12520,125200,99999
12530,125300,99999
12540,125400,99999
12550,125500,99999
12566,125660,99999
12570,125700,99999
12575,125750,99999
12580,125800,99999
12585,125850,99999
12595,125950,99999
12600,126000,99999
12625,126250,99999
12650,126500,99999
12660,126600,99999
12670,126700,99999
12690,126900,99999
12691,121163,99999
12695,126950,99999
12756,127560,99999
12766,127660,99999
12772,127720,99999
12786,127860,99999
12805,128050,99999
12812,128120,99999
12815,128150,99999
12825,128250,99999
12830,128300,99999
12836,128360,99999
12838,128380,99999
12839,128390,99999
12840,128400,99999
12843,128430,99999
12846,128460,99999
12847,128470,99999
12851,128510,99999
12860,128600,99999
12866,128660,99999
12870,128700,99999
12882,128820,99999
12892,128920,99999
12910,129100,99999
12915,129150,99999
12922,129220,99999
12925,129250,99999
12930,129300,99999
12932,129320,99999
12935,129350,99999
