94294,94294
94300,94300
94312,94312
94326,94326
94346,94346
94374,94374
94387,94387
94403,94403
94461,94461
94463,94463
94564,94564
94578,94578
94587,94587
94604,94604
94608,94608
94637,94637
94653,94653
94669,94669
94672,94672
94691,94691
94743,94743
94767,94767
94768,94768
94774,94774
94791,94791
94802,94802
94828,94828
94866,94866
94868,94868
94926,94926
94969,94969
94975,94975
94995,94995
94998,94998
95448,95448
96001,96001
96011,96011
96035,96035
96059,96059
96163,96163
96315,96315
96413,96413
96471,96471
96491,96491
96741,96741
96747,96747
96749,96749
96853,96853
96933,96933
96995,96995
96996,96996
97014,97014
97180,97180
97230,97230
97240,97240
97260,97260
97290,97290
97390,97390
98328,98328
98425,98425
98429,98429
98431,98431
98536,98536
98618,98618
98644,98644
98646,98646
98748,98748
98753,98753
